player_id,name,current_value,current_date,peak_value,peak_date,days_since_update,is_stale,total_goals,total_assists,total_minutes,total_appearances,total_yellow_cards,total_red_cards,goals_per_90,assists_per_90,date_of_birth,position,sub_position,foot,height_in_cm,country_of_citizenship,age,log_value,age_squared,recent_goals_per_90,recent_assists_per_90,recent_minutes,league_tier,league_tier_missing,predicted_log_value,residual
482107,Magnus Warming,350000,2025-12-18,1000000,2021-10-14,71,False,6,2,2076,46,4,0,0.2601156069364161,0.0867052023121387,2000-06-08,Attack,Right Winger,right,188.0,Denmark,25.527720739219717,12.765691290604371,651.6645261395885,0.0,0.0,0.0,1.0,1,13.384543482438405,-0.6188521918340335
482110,Peter Bjur,300000,2025-12-18,1000000,2021-06-04,71,False,2,2,1629,38,3,0,0.1104972375690607,0.1104972375690607,2000-02-02,Attack,Right Winger,left,180.0,Denmark,25.87542778918549,12.611541086966115,669.5377632733528,0.0,0.0,0.0,1.0,1,13.306469676505367,-0.6949285895392521
485395,Gustaf Lagerbielke,5000000,2025-12-18,5000000,2025-12-18,71,False,5,3,4657,64,11,0,0.0966287309426669,0.0579772385656001,2000-04-10,Defender,Centre-Back,right,193.0,Sweden,25.689253935660503,15.424948670398354,659.9377677708486,0.0977464023893565,0.07330980179201738,3683.0,1.0,0,16.23743481410851,-0.8124861437101565
487167,Cezary Miszta,3000000,2025-12-18,3000000,2025-05-30,71,False,0,0,3586,40,6,0,0.0,0.0,2001-10-30,Goalkeeper,Goalkeeper,right,193.0,Poland,24.134154688569478,14.914123179965662,582.4574225318001,0.0,0.0,2956.0,1.0,0,15.61709964446949,-0.7029764645038288
491693,Nehuén Pérez,13000000,2025-12-18,13000000,2024-06-05,71,False,7,4,15305,188,55,2,0.0411630186213655,0.0235217249264946,2000-06-24,Defender,Centre-Back,right,186.0,Argentina,25.4839151266256,16.380459992348886,649.4299301810571,0.09297520661157024,0.09297520661157024,1936.0,1.0,0,16.577770242281165,-0.1973102499322792
495601,Víctor Gómez,7000000,2025-12-18,8000000,2023-12-27,71,False,2,18,11672,162,15,1,0.0154215215901302,0.138793694311172,2000-04-01,Defender,Right-Back,right,171.0,Spain,25.71389459274469,15.76142084987672,661.2043751267846,0.05263157894736842,0.18421052631578946,3420.0,1.0,0,16.68425621846655,-0.9228353685898316
495918,Dmytro Semenov,300000,2025-12-18,300000,2022-12-06,71,False,1,1,3688,49,11,0,0.0244034707158351,0.0244034707158351,1999-11-04,Defender,Centre-Back,right,184.0,Ukraine,26.12183436002738,12.611541086966115,682.3502303327069,0.044226044226044224,0.0,2035.0,1.0,0,14.079033179250416,-1.467492092284301
495920,Oleksandr Nazarenko,2500000,2025-12-18,2500000,2025-09-10,71,False,25,22,9929,162,26,1,0.2266089233558263,0.1994158525531272,2000-02-01,Attack,Left Winger,left,177.0,Ukraine,25.87816563997262,14.731801689838349,669.6794568898596,0.16605166051660517,0.24907749077490776,2168.0,1.0,0,16.48940398854088,-1.7576022987025297
495923,Oleg Ilyin,300000,2025-12-18,500000,2020-09-04,71,False,8,14,9464,147,28,0,0.0760777683854607,0.1331360946745562,1997-06-08,Midfield,Right Midfield,right,175.0,Ukraine,28.52840520191649,12.611541086966115,813.8699033647359,0.04756871035940803,0.1427061310782241,1892.0,1.0,0,14.802299138633744,-2.190758051667629
498899,Taras Sakiv,300000,2025-12-18,500000,2021-01-14,71,False,3,3,4780,70,9,0,0.0564853556485355,0.0564853556485355,1997-11-19,Defender,Left-Back,left,183.0,Ukraine,28.079397672826836,12.611541086966115,788.4525736687532,0.0,0.0,0.0,1.0,1,13.403338479711778,-0.7917973927456625
501417,Kyrylo Dryshlyuk,500000,2025-12-18,600000,2025-06-10,71,False,0,2,6633,116,26,0,0.0,0.0271370420624151,1999-09-16,Midfield,Central Midfield,right,182.0,Ukraine,26.25598904859685,13.122365377402328,689.3769609200376,0.0,0.0,1114.0,1.0,0,14.286688726444932,-1.1643233490426041
501612,Yuriy Klymchuk,700000,2025-12-18,900000,2023-09-14,71,False,36,11,10290,146,24,0,0.314868804664723,0.0962099125364431,1997-05-05,Attack,Centre-Forward,right,178.0,Ukraine,28.621492128678987,13.45883704259595,819.1898116720332,0.5717916137229987,0.05717916137229987,1574.0,1.0,0,15.284142310804404,-1.825305268208453
502452,Olivier Dumont,350000,2025-12-18,600000,2024-12-11,71,False,2,0,893,35,1,0,0.2015677491601343,0.0,2002-03-06,Midfield,Central Midfield,right,182.0,Belgium,23.786447638603697,12.765691290604371,565.7950912640354,0.0,0.0,115.0,2.0,0,13.226752863782384,-0.46106157317801255
502842,Eduardo Guerrero,3000000,2025-12-18,3000000,2025-12-18,71,False,22,12,5338,86,12,0,0.3709254402397902,0.2023229674035219,2000-02-21,Attack,Centre-Forward,right,180.0,Panama,25.82340862422998,14.914123179965662,666.8484329739554,0.3856041131105398,0.23136246786632392,1167.0,1.0,0,14.967160403308466,-0.053037223342803586
503975,Joe Hodge,700000,2025-12-18,2000000,2023-06-20,71,False,0,0,842,18,1,0,0.0,0.0,2002-09-14,Midfield,Defensive Midfield,right,172.0,Ireland,23.260780287474333,13.45883704259595,541.0638995821545,0.0,0.0,409.0,1.0,0,13.485202348621732,-0.02636530602578091
504087,Tomás Araújo,28000000,2025-12-18,32000000,2025-03-31,71,False,4,5,7271,102,6,0,0.0495117590427726,0.0618896988034658,2002-05-16,Defender,Centre-Back,right,187.0,Portugal,23.59206023271732,17.147715103853763,556.5853060241619,0.062434963579604576,0.062434963579604576,2883.0,1.0,0,16.63741681865226,0.5102982852015039
504073,Eduardo Quaresma,15000000,2025-12-18,18000000,2025-05-30,71,False,5,1,6200,103,8,0,0.0725806451612903,0.014516129032258,2002-03-02,Defender,Centre-Back,right,185.0,Portugal,23.797399041752225,16.52356082573315,566.3162011523897,0.11414077362079898,0.0,1577.0,1.0,0,15.495438540068902,1.0281222856642476
428786,Alan,4000000,2025-12-18,4000000,2025-05-30,71,False,12,15,6248,79,17,0,0.1728553137003841,0.2160691421254801,2000-03-08,Midfield,Attacking Midfield,right,165.0,Brazil,25.779603011635867,15.201805169084134,664.5879314375451,0.2635431918008785,0.23060029282576866,2732.0,1.0,0,16.016409725961275,-0.814604556877141
467250,Yukhym Konoplya,5000000,2025-12-18,7000000,2024-12-17,71,False,8,20,10047,144,31,0,0.0716631830397133,0.1791579575992833,1999-08-26,Defender,Right-Back,right,180.0,Ukraine,26.313483915126625,15.424948670398354,692.3994357516276,0.15873015873015872,0.23809523809523808,1134.0,1.0,0,15.207695205792355,0.21725346460599937
467243,Viktor Korniyenko,400000,2025-12-18,3000000,2021-12-20,71,False,3,9,4653,75,8,0,0.058027079303675,0.1740812379110251,1999-02-14,Defender,Left-Back,left,178.0,Ukraine,26.84188911704312,12.899222326086994,720.4870113716379,0.0,0.0,0.0,1.0,1,13.26238167769992,-0.3631593516129268
504072,Samuel Soares,4000000,2025-12-18,4000000,2025-03-31,71,False,0,0,902,11,1,0,0.0,0.0,2002-06-15,Goalkeeper,Goalkeeper,right,190.0,Portugal,23.509924709103355,15.201805169084134,552.7165598277085,0.0,0.0,450.0,1.0,0,13.43912667974919,1.7626784893349434
465955,Marcin Bulka,17000000,2025-12-18,20000000,2024-06-03,71,False,0,0,7200,80,3,0,0.0,0.0,1999-10-04,Goalkeeper,Goalkeeper,right,199.0,Poland,26.206707734428477,16.648723960844016,686.7915302777534,0.0,0.0,1710.0,1.0,0,15.078930799476845,1.569793161367171
467240,Andriy Kozhukhar,400000,2025-12-18,500000,2024-12-17,71,False,0,0,2985,33,2,0,0.0,0.0,1999-07-20,Goalkeeper,Goalkeeper,right,197.0,Moldova,26.414784394250518,12.899222326086994,697.7408345947407,0.0,0.0,1470.0,1.0,0,13.990462895456327,-1.091240569369333
430190,Yegor Nazaryna,1000000,2025-12-18,1500000,2023-12-11,71,False,11,8,9065,160,24,1,0.1092112520683949,0.0794263651406508,1997-07-10,Midfield,Central Midfield,right,183.0,Ukraine,28.44079397672827,13.815511557963774,808.878762026703,0.09394572025052192,0.09394572025052192,958.0,1.0,0,14.255400394585628,-0.4398888366218543
432698,Kornelius Normann,600000,2025-12-18,600000,2024-05-31,71,False,11,4,3543,63,2,0,0.279424216765453,0.1016088060965283,2001-05-06,Attack,Left Winger,right,175.0,Norway,24.618754277891856,13.304686600863562,606.0830621952185,0.0,0.18036072144288579,998.0,2.0,0,14.239646062711982,-0.93495946184842
439465,Gaizka Larrazabal,2000000,2025-12-18,2500000,2019-09-10,71,False,4,8,6398,92,16,0,0.0562675836198812,0.1125351672397624,1997-12-17,Defender,Right-Back,right,181.0,Spain,28.00273785078713,14.508658238524095,784.1533271399063,0.06569343065693431,0.19708029197080293,2740.0,1.0,0,15.515769082421855,-1.0071108438977596
448466,Jovane Cabral,800000,2025-12-18,10000000,2020-08-17,71,False,24,16,6489,153,22,0,0.332871012482663,0.2219140083217753,1998-06-14,Attack,Left Winger,right,174.0,Cape Verde,27.512662559890487,13.592368256649284,756.9466011343998,0.1468189233278956,0.0,1226.0,1.0,0,14.152104845851454,-0.5597365892021706
448783,Maksym Grysyo,200000,2025-12-18,400000,2022-12-06,71,False,4,1,7579,123,35,2,0.0474996701411795,0.0118749175352948,1996-05-14,Defender,Right-Back,right,172.0,Ukraine,29.59616700889801,12.206077645517674,875.933101618583,0.0,0.0,369.0,1.0,0,13.62660716352757,-1.4205295180098965
448867,Maksym Lopyryonok,175000,2025-12-18,500000,2020-01-08,71,False,0,0,6238,77,13,1,0.0,0.0,1995-04-13,Defender,Centre-Back,right,186.0,Ukraine,30.68309377138946,12.07254696717504,941.4522433838786,0.0,0.0,26.0,1.0,0,12.931381673221592,-0.8588347060465527
448868,Igor Kogut,300000,2025-12-18,600000,2020-09-04,71,False,11,11,6459,120,38,2,0.1532745006967023,0.1532745006967023,1996-03-07,Midfield,Central Midfield,right,189.0,Ukraine,29.782340862423,12.611541086966115,886.9878272455506,0.0,0.19438444924406048,926.0,1.0,0,13.960017652804876,-1.3484765658387605
450790,Benny,1000000,2025-12-18,1000000,2025-05-30,71,False,5,4,2426,50,12,0,0.1854905193734542,0.1483924154987634,1997-12-04,Midfield,Attacking Midfield,left,176.0,Portugal,28.03832991101985,13.815511557963774,786.1479441991904,0.21686746987951808,0.16265060240963855,1660.0,1.0,0,14.563859803802046,-0.7483482458382724
451788,Oleksandr Pyatov,350000,2025-12-18,350000,2025-03-21,71,False,3,2,2519,33,1,0,0.1071853910281857,0.0714569273521238,1996-07-28,Midfield,Central Midfield,right,177.0,Ukraine,29.39082819986311,12.765691290604371,863.8207822738685,0.0,0.08057296329453895,1117.0,1.0,0,13.52591927468483,-0.7602279840804584
452607,Alexander Bah,9000000,2025-12-18,14000000,2023-06-16,71,False,11,22,12411,162,28,0,0.0797679477882523,0.1595358955765047,1997-12-09,Defender,Right-Back,right,183.0,Denmark,28.024640657084188,16.012735246411598,785.380483958696,0.0,0.1477832512315271,609.0,1.0,0,14.692460782140282,1.320274464271316
432658,Yuriy Kopyna,500000,2025-12-18,600000,2024-06-06,71,False,3,5,6565,97,9,0,0.0411271896420411,0.0685453160700685,1996-07-04,Defender,Right-Back,right,181.0,Ukraine,29.45653661875428,13.122365377402328,867.6875495720119,0.057034220532319393,0.11406844106463879,1578.0,1.0,0,13.946434980035695,-0.8240696026333669
453807,Vincent Müller,900000,2025-12-18,900000,2025-12-18,71,False,0,0,2085,24,2,0,0.0,0.0,2000-08-23,Goalkeeper,Goalkeeper,right,190.0,Germany,25.319644079397676,13.710151153416941,641.0843763073779,0.0,0.0,450.0,1.0,0,13.536728832330146,0.1734223210867949
463845,Oleksandr Demchenko,500000,2025-12-18,600000,2023-06-21,71,False,5,8,7838,110,18,0,0.0574126052564429,0.0918601684103087,1996-02-13,Midfield,Defensive Midfield,right,181.0,Ukraine,29.84531143052704,13.122365377402328,890.742614385148,0.0,0.07922535211267606,1136.0,1.0,0,14.008331616089508,-0.88596623868718
452896,Julien Devriendt,400000,2025-12-18,400000,2025-12-18,71,False,0,0,315,4,0,0,0.0,0.0,1998-11-25,Goalkeeper,Goalkeeper,right,191.0,Belgium,27.06365503080082,12.899222326086994,732.4414236261905,0.0,0.0,0.0,1.0,1,13.116596687135306,-0.21737436104831254
462250,João Félix,25000000,2025-12-18,100000000,2019-09-10,71,False,73,36,15144,266,38,1,0.4338351822503962,0.2139461172741679,1999-11-10,Attack,Second Striker,right,179.0,Portugal,26.105407255304584,17.034386422832473,681.4922879653092,0.3826530612244898,0.07653061224489796,1176.0,1.0,0,16.52361473263858,0.5107716901938915
461943,Daniel Bragança,10000000,2025-12-18,14000000,2024-12-19,71,False,10,11,4852,123,13,1,0.1854905193734542,0.2040395713107996,1999-05-27,Midfield,Central Midfield,left,178.0,Portugal,26.562628336755647,16.118095750958314,705.5732241566141,0.0,0.5084745762711864,354.0,1.0,0,14.223654370001789,1.8944413809565255
461670,Bogdan Biloshevskyi,200000,2025-12-18,300000,2025-06-10,71,False,0,0,2644,44,6,1,0.0,0.0,2000-01-12,Midfield,Defensive Midfield,right,187.0,Ukraine,25.932922655715263,12.206077645517674,672.51647746731,0.0,0.0,611.0,1.0,0,13.556283940662263,-1.3502062951445897
429309,Jordan Holsgrove,3500000,2025-12-18,3500000,2025-05-30,71,False,7,15,6796,90,29,1,0.0927015891701,0.1986462625073572,1999-09-10,Midfield,Defensive Midfield,left,180.0,Scotland,26.272416153319643,15.068273812173887,690.2398505332109,0.0319375443577005,0.22356281050390348,2818.0,1.0,0,15.801577982002842,-0.7333041698289549
461666,Maksym Melnychuk,400000,2025-12-18,400000,2025-12-18,71,False,0,2,3112,46,10,0,0.0,0.0578406169665809,1999-09-18,Defender,Left-Back,left,180.0,Ukraine,26.250513347022583,12.899222326086994,689.0894509822108,0.0,0.0,1218.0,1.0,0,13.934588953791733,-1.0353666277047395
461595,Théo Ndicka,300000,2025-12-18,1000000,2021-10-06,71,False,3,5,5026,85,14,0,0.0537206526064464,0.0895344210107441,2000-04-20,Defender,Left-Back,left,169.0,France,25.661875427789184,12.611541086966115,658.5318504713703,0.11392405063291139,0.0,790.0,1.0,0,14.234289607671926,-1.6227485207058105
461582,Issiar Dramé,400000,2025-12-18,600000,2025-05-30,71,False,0,1,3257,41,10,0,0.0,0.0276327909118821,1999-02-16,Defender,Centre-Back,right,197.0,Mali,26.836413415468854,12.899222326086994,720.1930850059567,0.0,0.0,1225.0,1.0,0,13.857633357438566,-0.9584110313515719
461496,Morten Hjulmand,50000000,2025-12-18,50000000,2025-05-30,71,False,8,11,11218,139,43,1,0.0641825637368515,0.0882510251381707,1999-06-25,Midfield,Defensive Midfield,right,185.0,Denmark,26.48323066392881,17.72753358339242,701.3615063988593,0.07772020725388601,0.07772020725388601,3474.0,1.0,0,16.516316495730557,1.2112170876618649
592387,Sebastian Sebulonsen,5500000,2025-12-19,5500000,2025-12-19,70,False,1,7,4364,66,4,0,0.0206232813932172,0.1443629697525206,2000-01-27,Defender,Right-Back,right,187.0,Norway,25.894592744695416,15.520258832020865,670.5299334136324,0.0,0.0,1339.0,3.0,0,14.382631144974711,1.1376276870461535
583699,Andrej Ilic,6000000,2025-12-19,6000000,2025-10-14,70,False,10,9,2359,38,7,0,0.3815175922000848,0.3433658329800763,2000-04-03,Attack,Centre-Forward,right,189.0,Serbia,25.711156741957563,15.607270193858982,661.0635810095098,0.36072144288577157,0.36072144288577157,1996.0,3.0,0,15.450703375610022,0.1565668182489599
581357,Jan Schöppner,4000000,2025-12-19,4500000,2024-12-20,70,False,7,4,5977,76,16,0,0.1054040488539401,0.0602308850593943,1999-06-12,Midfield,Central Midfield,right,190.0,Germany,26.521560574948666,15.201805169084134,703.3931753306714,0.10104790419161677,0.06736526946107785,2672.0,3.0,0,15.531327721943322,-0.3295225528591885
580195,Jamal Musiala,130000000,2025-12-19,140000000,2024-12-20,70,False,64,39,12163,207,12,0,0.473567376469621,0.2885801200361753,2003-02-26,Midfield,Attacking Midfield,right,184.0,Germany,22.811772758384667,18.683045016112164,520.3769763801807,0.4901293396868618,0.18379850238257317,1469.0,3.0,0,16.738706112030496,1.9443389040816683
579287,Daniel Svensson,22000000,2025-12-19,22000000,2025-10-14,70,False,8,17,10799,154,12,0,0.0666728400777849,0.1416797851652931,2002-02-12,Defender,Left-Back,left,183.0,Sweden,23.849418206707732,16.906553056777135,568.7947487984422,0.12798634812286688,0.12798634812286688,3516.0,3.0,0,16.959971501974234,-0.05341844519709937
578392,Maximilian Beier,30000000,2025-12-19,30000000,2024-05-29,70,False,32,13,6376,113,10,0,0.451693851944793,0.1835006273525721,2002-10-17,Attack,Centre-Forward,right,185.0,Germany,23.173169062286107,17.216707972959764,536.995764389294,0.42072458122321776,0.28048305414881186,2567.0,3.0,0,16.554577860859027,0.662130112100737
569387,Valentin Gendrey,7000000,2025-12-19,8500000,2024-10-09,70,False,4,10,8506,108,10,0,0.0423230660710087,0.1058076651775217,2000-06-21,Defender,Right-Back,right,179.0,France,25.49486652977413,15.76142084987672,649.9882193709972,0.0,0.12178619756427606,739.0,3.0,0,14.830586570142987,0.9308342797337321
569383,Chrislain Matsima,22000000,2025-12-19,22000000,2025-06-05,70,False,3,4,7110,104,16,0,0.0379746835443038,0.050632911392405,2002-05-15,Defender,Centre-Back,right,193.0,France,23.59753593429158,16.906553056777135,556.8437021701825,0.05446293494704992,0.05446293494704992,3305.0,3.0,0,16.80758812571373,0.09896493106340642
538057,Eliano Reijnders,600000,2025-12-19,650000,2023-12-15,70,False,7,7,6614,113,7,0,0.0952524947081947,0.0952524947081947,2000-10-23,Attack,Right Winger,right,168.0,Indonesia,25.155373032169745,13.304686600863562,632.7927923876128,0.10588235294117647,0.0,850.0,2.0,0,14.612196417783416,-1.307509816919854
566723,Michael Olise,130000000,2025-12-19,130000000,2025-10-14,70,False,45,62,11409,167,15,0,0.3549829082303444,0.4890875624506968,2001-12-12,Attack,Right Winger,left,180.0,France,24.019164955509925,18.683045016112164,576.9202851599961,0.4044943820224719,0.6067415730337079,4450.0,3.0,0,17.996080325076885,0.6869646910352785
565424,Johan Bakayoko,25000000,2025-12-19,45000000,2024-05-31,70,False,36,22,9260,141,9,0,0.3498920086393088,0.2138228941684665,2003-04-20,Attack,Right Winger,left,179.0,Belgium,22.666666666666668,17.034386422832473,513.7777777777778,0.3937773456490034,0.0,2057.0,2.0,0,16.58780118576849,0.44658523706398157
553772,Oleksandr Romanchuk,1700000,2025-12-19,1700000,2025-12-19,70,False,3,5,5728,71,15,2,0.0471368715083798,0.0785614525139664,1999-12-16,Defender,Centre-Back,right,193.0,Ukraine,26.00958247775496,14.346139397261565,676.4983806671379,0.09836065573770492,0.09836065573770492,1830.0,1.0,0,14.518790616549667,-0.17265121928810245
552057,Adam Hlozek,15000000,2025-12-19,20000000,2022-06-22,70,False,25,14,5566,119,8,0,0.4042400287459576,0.2263744160977362,2002-07-25,Attack,Centre-Forward,right,188.0,Czech Republic,23.4031485284052,16.52356082573315,547.7073610425945,0.47161572052401746,0.1572052401746725,1145.0,3.0,0,15.642919083565557,0.8806417421675921
550580,Shuto Machino,7000000,2025-12-19,7000000,2025-10-14,70,False,15,3,2892,50,4,0,0.466804979253112,0.0933609958506224,1999-09-30,Attack,Centre-Forward,right,185.0,Japan,26.220396988364133,15.76142084987672,687.5092182274149,0.4326923076923077,0.12980769230769232,2080.0,3.0,0,15.167270728781354,0.5941501210953657
545400,Billal Messaoudi,500000,2025-12-19,850000,2021-07-21,70,False,3,4,3311,65,6,0,0.081546360616128,0.108728480821504,1997-12-21,Attack,Left Winger,right,184.0,Algeria,27.99452429842573,13.122365377402328,783.6933906951487,0.0,0.0,171.0,2.0,0,13.341632480215122,-0.21926710281279327
545332,Mikkel Kaufmann,1800000,2025-12-19,2700000,2023-06-28,70,False,12,7,3932,87,14,0,0.2746693794506612,0.1602238046795523,2001-01-03,Attack,Centre-Forward,right,189.0,Denmark,24.95824777549624,14.403297778421795,622.914132023063,0.391304347826087,0.391304347826087,460.0,3.0,0,14.645802952073945,-0.24250517365214996
592534,Nicolai Remberg,5000000,2025-12-19,5000000,2025-12-19,70,False,0,2,3767,48,19,0,0.0,0.0477833820015927,2000-06-19,Midfield,Defensive Midfield,right,188.0,Germany,25.50034223134839,15.424948670398354,650.2674539158902,0.0,0.0313588850174216,2870.0,3.0,0,15.149411503816204,0.27553716658215066
539798,Luca Jaquez,10000000,2025-12-19,10000000,2025-10-14,70,False,1,1,1197,17,1,0,0.075187969924812,0.075187969924812,2003-06-02,Defender,Centre-Back,right,187.0,Switzerland,22.548939082819988,16.118095750958314,508.4546537607267,0.07518796992481203,0.07518796992481203,1197.0,3.0,0,15.2790616158452,0.8390341351131152
569031,Umut Tohumcu,5000000,2025-12-19,7000000,2024-05-29,70,False,1,4,2249,55,12,0,0.0400177856825255,0.1600711427301022,2004-08-11,Midfield,Central Midfield,right,175.0,Germany,21.35523613963039,15.424948670398354,456.0461105793758,0.0,0.0,256.0,3.0,0,14.562773676575683,0.8621749938226717
564545,Edmond Tapsoba,35000000,2025-12-19,45000000,2024-05-29,70,False,19,8,23001,278,48,1,0.0743445937133168,0.0313029868266597,1999-02-02,Defender,Centre-Back,right,194.0,Burkina Faso,26.87748117727584,17.370858648025116,722.398994434817,0.07760850819200919,0.051739005461339464,3479.0,3.0,0,16.98124045836082,0.3896181896642972
618472,Castello Lukeba,45000000,2025-12-19,50000000,2024-12-20,70,False,6,1,11957,151,24,0,0.0451618298904407,0.0075269716484067,2002-12-17,Defender,Centre-Back,left,184.0,France,23.006160164271048,17.622173069956816,529.283405504092,0.04041311180960934,0.04041311180960934,2227.0,3.0,0,16.57754857922431,1.044624490732506
597432,Leopold Querfeld,18000000,2025-12-19,18000000,2025-12-19,70,False,6,2,3392,45,11,0,0.1591981132075471,0.053066037735849,2003-12-20,Defender,Centre-Back,right,190.0,Austria,21.998631074606436,16.705882371415992,483.9397691566399,0.18994020400984876,0.06331340133661625,2843.0,3.0,0,16.350341010039312,0.35554136137668024
659459,Carney Chukwuemeka,25000000,2025-12-19,25000000,2025-12-19,70,False,5,3,2025,76,4,0,0.2222222222222222,0.1333333333333333,2003-10-20,Midfield,Central Midfield,right,187.0,Austria,22.16563997262149,17.034386422832473,491.3155953958757,0.24612579762989972,0.0820419325432999,1097.0,3.0,0,15.289334799064873,1.7450516237675995
656681,Victor Boniface,12000000,2025-12-19,45000000,2024-10-09,70,False,50,23,7073,117,10,0,0.6362222536406051,0.2926622366746783,2000-12-23,Attack,Centre-Forward,right,190.0,Nigeria,24.98836413415469,16.300417291085605,624.4183421011085,0.34615384615384615,0.34615384615384615,780.0,3.0,0,15.526072598492677,0.774344692592928
645774,Eren Dinkçi,6000000,2025-12-19,12000000,2024-05-29,70,False,13,10,4794,98,10,1,0.244055068836045,0.1877346683354192,2001-12-13,Attack,Right Winger,right,188.0,Türkiye,24.016427104722798,15.607270193858982,576.7887708764639,0.09473684210526316,0.18947368421052632,950.0,3.0,0,15.330481574937739,0.27678861892124296
643574,Kaishu Sano,25000000,2025-12-19,25000000,2025-10-14,70,False,1,2,4874,54,3,0,0.0184653262207632,0.0369306524415264,2000-12-30,Midfield,Defensive Midfield,both,176.0,Japan,24.969199178644764,17.034386422832473,623.4609076228344,0.02631578947368421,0.05263157894736842,3420.0,3.0,0,15.994465284433906,1.039921138398567
635645,Aurèle Amenda,6000000,2025-12-19,9500000,2024-05-31,70,False,0,0,487,23,4,0,0.0,0.0,2003-07-31,Defender,Centre-Back,right,194.0,Switzerland,22.38740588637919,15.607270193858982,501.1959423214857,0.0,0.0,313.0,3.0,0,13.539778690107001,2.067491503751981
632349,Jarell Quansah,40000000,2025-12-19,40000000,2025-12-19,70,False,5,3,4964,72,9,0,0.0906526994359387,0.0543916196615632,2003-01-29,Defender,Centre-Back,right,190.0,England,22.888432580424368,17.50439003707821,523.8803459886317,0.078397212543554,0.0,2296.0,1.0,0,15.701829859070594,1.8025601780076155
629588,Nathan Ngoumou,3500000,2025-12-19,7000000,2022-09-21,70,False,9,5,3336,80,1,0,0.2428057553956834,0.1348920863309352,2000-03-14,Attack,Right Winger,right,185.0,Cameroon,25.765913757700204,15.068273812173887,663.8823117692447,0.32142857142857145,0.16071428571428573,560.0,3.0,0,14.352530507621545,0.7157433045523423
627228,Yan Couto,20000000,2025-12-19,25000000,2024-06-07,70,False,6,19,8827,154,29,0,0.0611759374645972,0.1937238019712246,2002-06-03,Defender,Right-Back,right,168.0,Brazil,23.54551676933607,16.811242881518265,554.3913599350861,0.09278350515463918,0.13917525773195877,1940.0,3.0,0,16.050091222637274,0.7611516588809906
621802,Olivier Deman,3000000,2025-12-19,6000000,2023-12-14,70,False,5,8,7698,131,27,0,0.0584567420109119,0.093530787217459,2000-04-06,Defender,Left-Back,left,181.0,Belgium,25.70294318959617,14.914123179965662,660.6412886076081,0.0,0.0,905.0,2.0,0,14.669197241834876,0.24492593813078578
596153,Justin Njinmah,7000000,2025-12-19,9000000,2024-03-27,70,False,12,6,2790,69,5,0,0.3870967741935484,0.1935483870967742,2000-11-15,Attack,Right Winger,right,185.0,Germany,25.09240246406571,15.76142084987672,629.628661418651,0.2997502081598668,0.1498751040799334,1201.0,3.0,0,14.849513290461688,0.911907559415031
620598,Ameen Al-Dakhil,4000000,2025-12-19,15000000,2023-12-19,70,False,1,0,5397,76,13,2,0.0166759310728182,0.0,2002-03-06,Defender,Centre-Back,right,187.0,Belgium,23.789185489390828,15.201805169084134,565.9253462486431,0.0,0.0,905.0,3.0,0,15.078094353220015,0.12371081586411847
620217,Robin Hranac,7000000,2025-12-19,8000000,2024-10-09,70,False,0,1,1978,24,3,0,0.0,0.0455005055611729,2000-01-29,Defender,Centre-Back,right,189.0,Czech Republic,25.88911704312115,15.76142084987672,670.246381272426,0.0,0.05562422744128554,1618.0,3.0,0,14.579407724438354,1.182013125438365
616344,Tiago Tomás,15000000,2025-12-19,15000000,2025-10-14,70,False,27,14,9473,191,27,0,0.2565185263380133,0.1330096062493402,2002-06-16,Attack,Right Winger,right,180.0,Portugal,23.509924709103355,16.52356082573315,552.7165598277085,0.22692889561270801,0.0907715582450832,1983.0,3.0,0,16.521328700277746,0.002232125455403633
615350,Cenk Özkacar,2000000,2025-12-19,5000000,2023-06-13,70,False,2,2,7659,99,9,0,0.0235017626321974,0.0235017626321974,2000-10-06,Defender,Centre-Back,left,190.0,Türkiye,25.201916495550996,14.508658238524095,635.1365950487254,0.0,0.0,1115.0,3.0,0,15.088013618224961,-0.5793553797008659
612826,Silas,3000000,2025-12-19,25000000,2021-02-10,70,False,28,13,6262,108,11,0,0.4024273395081443,0.1868412647716384,1998-10-06,Attack,Right Winger,right,189.0,DR Congo,27.20328542094456,14.914123179965662,740.0187376933749,0.0,0.0,154.0,1.0,0,13.435629990959589,1.4784931890060733
610428,Oscar Fraulo,3000000,2025-12-19,3500000,2024-12-17,70,False,7,7,4142,74,8,0,0.1521004345726702,0.1521004345726702,2003-12-06,Midfield,Central Midfield,right,180.0,Denmark,22.036960985626283,14.914123179965662,485.62764948201493,0.2980132450331126,0.1490066225165563,1208.0,2.0,0,15.20142733420488,-0.2873041542392176
610190,Nediljko Labrovic,2000000,2025-12-19,4500000,2024-06-04,70,False,0,0,1620,18,0,0,0.0,0.0,1999-10-10,Goalkeeper,Goalkeeper,right,196.0,Croatia,26.19301848049281,14.508658238524095,686.0742171194379,0.0,0.0,270.0,1.0,0,13.096327677284126,1.412330561239969
605268,Igor Matanovic,7000000,2025-12-19,8000000,2024-10-09,70,False,5,2,1099,44,2,0,0.4094631483166515,0.1637852593266606,2003-03-31,Attack,Centre-Forward,right,194.0,Croatia,22.72142368240931,15.76142084987672,516.2630941555506,0.536779324055666,0.17892644135188868,503.0,3.0,0,14.308975826393874,1.452445023482845
